UNIQ_ID2,REFERRER,AGE RANGE,GENDER,NCSS_B03A,NCSS_B03B,NCSS_B04,NCSS_B05,EVENT,PARTICIPATION,Process_E_LS,Process_E_EX,Process_E_CT,Pre_AT_PT1,Post_AT_PT1,Pre_AT_PT2,Post_AT_PT2,Pre_AT_PT3,Post_AT_PT3,Pre_AT_WT5,Post_AT_WT5,Pre_AT_CT1,Post_AT_CT1,Pre_AT_CT2,Post_AT_CT2,Pre_AT_CT3,Post_AT_CT3,Pre_AT_CT4,Post_AT_CT4,Pre_AT_LA1,Post_AT_LA1,Pre_AT_LA2,Post_AT_LA2,Pre_AT_LA3,Post_AT_LA3,Pre_AT_SC6,Post_AT_SC6,Pre_ST_SD1,Post_ST_SD1,Pre_ST_SD2,Post_ST_SD2,Pre_ST_SD3,Post_ST_SD3,Pre_ST_SD4,Post_ST_SD4,Pre_MR1,Post_MR1,Post-Pre_MR1,I_MR1,Pre_NCSS_P2,Post_NCSS_P2,Pre_AT_WT2,Post_AT_WT2,Pre_AT_WT3,Post_AT_WT3,Pre_AT_WT4,Post_AT_WT4,Pre_AT_LA4,Post_AT_LA4,Pre_MR2,Post_MR2,Post-Pre_MR2,I_MR2,Pre_AT_WT1,Post_AT_WT1,Pre_AT_CT5,Post_AT_CT5,Pre_AT_LA5,Post_AT_LA5,Pre_AT_SC2,Post_AT_SC2,Pre_ST_SD5,Post_ST_SD5,Pre_ST_SR2,Post_ST_SR2,Pre_ST_SR1,Post_ST_SR1,Pre_ST_SR3,Post_ST_SR3,Pre_ST_SR4,Post_ST_SR4,Pre_ST_SR5,Post_ST_SR5,Pre_MR3,Post_MR3,Post-Pre_MR3,I_MR3,Pre_NCSS_P1,Post_NCSS_P1,Pre_NCSS_P3,Post_NCSS_P3,Pre_NCSS_P4,Post_NCSS_P4,Pre_NCSS_P5,Post_NCSS_P5,Pre_MR4,Post_MR4,Post-Pre_MR4,I_MR4,Pre_AT_SC1,Post_AT_SC1,Pre_AT_SC3,Post_AT_SC3,Pre_AT_SC4,Post_AT_SC4,Pre_AT_SC5,Post_AT_SC5,Pre_MR5,Post_MR5,Post-Pre_MR5,I_MR5,ENTRY_ID,DATE_TIME
7964192J85,Nirmal,18 -24,Male,Yes,Friend,No,Polytechnic,C2C Social Media Invasion,8,5,4,5,4,4,4,4,4,4,4,4,4,3,2,3,4,4,2,4,4,4,2,4,4,4,4,3,4,3,4,3,3,3,2,3,3.44,3.56,0.13,Y,4,2,3,2,4,3,2,2,4,3,3.40,2.40,-1.00,N,3,2,4,4,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,3.90,3.10,-0.80,N,3,5,2,3,3,4,4,4,3.00,4.00,1.00,Y,4,3,4,3,4,3,2,3,3.50,2.75,-0.75,N,584,29-08-21 8:22
3480520G64,Nirmal,18 -24,Male,No,Not Applicable,No,Polytechnic,C2C Social Media Invasion,5,5,5,5,5,5,5,5,5,5,4,4,3,1,3,2,3,5,2,3,2,1,3,4,4,5,3,5,3,5,5,5,5,5,3,5,3.63,4.06,0.44,Y,3,3,3,3,3,3,3,2,4,5,3.20,3.20,0.00,N,5,5,3,5,3,5,5,4,4,4,4,4,3,4,3,4,4,4,4,3,3.80,4.30,0.50,Y,3,4,3,3,4,5,4,5,3.50,4.25,0.75,Y,3,5,3,5,3,4,3,2,3.00,4.25,1.25,Y,573,29-08-21 7:52
8157834J98,Nirmal,18 -24,Male,Yes,Friend,No,Polytechnic,C2C Social Media Invasion,7,4,4,4,5,5,5,5,5,5,5,3,5,5,5,5,5,5,2,3,4,3,4,4,5,4,5,5,5,5,5,5,5,5,4,5,4.63,4.50,-0.13,N,5,5,5,5,2,2,3,3,3,3,3.60,3.60,0.00,N,4,3,4,3,2,2,2,3,4,5,3,3,4,4,3,3,3,3,2,3,3.10,3.10,0.00,N,3,4,5,5,5,4,5,4,4.50,4.25,-0.25,N,5,5,5,5,3,4,3,3,4.00,4.25,0.25,Y,567,29-08-21 7:39
8492545015,Nirmal,18 -24,Male,No,Not Applicable,No,Polytechnic,C2C Social Media Invasion,6,5,5,5,3,3,3,3,3,3,3,3,3,3,3,3,4,3,4,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3.19,3.00,-0.19,N,3,3,3,3,3,3,3,3,3,3,3.00,3.00,0.00,N,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2.90,3.00,0.10,Y,3,3,3,3,3,3,3,3,3.00,3.00,0.00,N,3,3,3,3,3,3,3,3,3.00,2.75,-0.25,N,550,29-08-21 7:09
7069325D94,Nirmal,18 -24,Male,Yes,Friend,No,Polytechnic,C2C Social Media Invasion,6,5,4,4,3,4,3,5,3,4,3,4,3,5,3,4,3,5,3,2,3,3,2,3,4,2,3,4,3,3,3,4,2,4,2,2,2.88,3.63,0.75,Y,3,2,3,3,3,3,3,2,4,3,3.20,2.60,-0.60,N,3,4,3,3,3,3,3,5,3,4,3,3,3,5,3,4,3,4,3,4,3.00,3.80,0.80,Y,3,5,3,2,3,4,3,4,3.00,3.75,0.75,Y,2,4,2,5,4,2,2,2,2.50,3.25,0.75,Y,534,29-08-21 6:52
5614721F20,Nirmal,18 -24,Male,Yes,"Family Member
Partner (BF/GF)",No,Polytechnic,C2C Social Media Invasion,5,4,4,4,5,3,5,4,5,4,5,5,5,5,5,3,5,4,2,4,2,3,1,2,2,2,5,4,4,4,4,3,4,5,5,5,4.00,3.75,-0.25,N,5,3,4,4,1,2,3,3,4,2,3.40,2.80,-0.60,N,5,5,5,4,5,4,5,5,4,3,5,4,4,4,4,4,3,4,4,4,4.40,4.10,-0.30,N,3,4,4,3,4,4,5,4,4.00,3.75,-0.25,N,5,4,5,5,4,4,2,2,4.00,4.50,0.50,Y,533,29-08-21 6:52
8327862G88,Nirmal,18 -24,Male,No,Not Applicable,No,Polytechnic,C2C Social Media Invasion,8,5,5,5,3,5,3,4,3,4,1,1,3,3,3,3,3,3,3,5,3,3,3,3,3,3,5,3,3,3,3,3,3,3,3,3,3.00,3.25,0.25,Y,3,4,3,3,3,3,3,3,3,3,3.00,3.20,0.20,Y,3,3,3,3,3,4,5,5,3,3,4,5,4,5,5,5,4,4,3,3,3.70,4.00,0.30,Y,3,3,3,3,3,3,3,3,3.00,3.00,0.00,N,3,3,5,5,3,3,5,5,4.00,3.50,-0.50,N,528,29-08-21 6:48
6233139Z21,Nirmal,18 -24,Male,No,Not Applicable,No,Polytechnic,C2C Social Media Invasion,7,5,5,5,3,4,3,4,3,4,3,4,3,4,2,3,4,5,4,5,3,3,4,3,4,3,3,4,3,3,3,4,3,4,1,2,3.06,3.69,0.63,Y,3,4,2,3,3,3,3,2,3,4,2.80,3.20,0.40,Y,4,4,4,4,5,5,5,5,2,2,2,4,3,4,3,4,4,5,3,3,3.50,4.00,0.50,Y,3,4,3,3,4,4,4,4,3.50,3.75,0.25,Y,3,4,5,4,2,2,3,3,3.25,3.25,0.00,N,523,29-08-21 6:43
3137560H19,Nirmal,18 -24,Male,No,Not Applicable,No,Polytechnic,C2C Social Media Invasion,7,5,5,5,5,4,5,5,5,4,3,2,5,4,2,4,5,5,5,4,5,4,2,4,2,4,3,4,2,4,3,4,4,5,4,5,3.75,4.13,0.38,Y,3,2,2,4,3,4,3,2,2,3,2.60,3.00,0.40,Y,4,2,3,2,4,3,3,5,2,1,5,4,5,2,5,4,5,4,5,4,4.10,3.20,-0.90,N,3,4,3,2,3,4,4,4,3.25,3.50,0.25,Y,3,3,3,4,3,2,2,3,2.75,2.75,0.00,N,517,29-08-21 6:36
1959312B64,Nirmal,18 -24,Male,Yes,Friend,No,Polytechnic,C2C Social Media Invasion,3,5,5,5,5,4,5,4,5,5,5,4,4,4,4,4,4,5,3,5,4,1,4,2,2,2,5,5,4,5,5,4,5,4,5,3,4.31,3.81,-0.50,N,4,4,3,5,3,3,4,4,2,4,3.20,4.00,0.80,Y,3,4,5,5,2,4,5,5,4,4,5,5,5,5,4,3,4,4,3,2,4.00,4.20,0.20,Y,3,5,5,5,4,4,4,4,4.00,4.50,0.50,Y,5,4,5,5,3,5,2,2,3.75,4.25,0.50,Y,447,29-08-21 1:58
4397648F29,Nirmal,18 -24,Male,No,Not Applicable,No,Polytechnic,C2C Social Media Invasion,8,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3.00,3.00,0.00,N,3,3,3,3,3,3,3,3,3,3,3.00,3.00,0.00,N,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3.00,3.00,0.00,N,3,3,3,3,3,3,3,3,3.00,3.00,0.00,N,3,3,3,3,3,3,3,3,3.00,3.00,0.00,N,438,28-08-21 18:25
3331999Z30,Nirmal,18 -24,Male,No,Not Applicable,No,Polytechnic,C2C Social Media Invasion,4,5,5,5,5,5,4,5,5,5,3,3,5,5,4,5,5,5,3,2,3,4,3,5,4,5,5,5,4,5,5,5,4,5,3,5,4.06,4.63,0.56,Y,5,5,3,4,2,4,4,2,3,3,3.40,3.60,0.20,Y,5,4,4,3,3,4,5,5,4,5,4,5,3,5,4,5,3,5,2,3,3.70,4.30,0.60,Y,3,5,4,4,4,4,4,5,3.75,4.50,0.75,Y,5,5,3,5,3,3,2,3,3.25,4.00,0.75,Y,640,29-08-21 9:35
5818530G12,Nirmal,18 -24,Male,No,Not Applicable,No,Polytechnic,C2C Social Media Invasion,6,5,5,5,4,5,4,5,3,5,3,4,2,1,3,4,4,5,4,4,3,3,2,4,2,3,5,5,3,5,5,5,4,5,4,5,3.44,4.25,0.81,Y,4,4,4,3,4,3,3,2,4,5,3.80,3.40,-0.40,N,3,5,5,4,5,5,5,4,5,5,5,5,5,5,4,5,5,5,3,5,4.50,4.60,0.10,Y,3,5,3,5,3,5,4,5,3.25,5.00,1.75,Y,3,3,5,5,4,4,3,3,3.75,4.00,0.25,Y,638,29-08-21 9:30
8011577B45,Nirmal,18 -24,Male,Yes,Friend,No,Polytechnic,C2C Social Media Invasion,6,5,5,5,4,4,5,5,5,5,3,4,5,5,4,4,5,5,3,3,4,4,3,3,2,4,5,5,3,4,4,4,5,4,3,4,3.94,4.19,0.25,Y,3,3,2,3,3,3,2,2,5,5,3.00,3.20,0.20,Y,5,5,4,4,5,5,3,3,4,4,5,5,5,5,4,5,4,5,3,3,4.20,4.40,0.20,Y,3,5,4,4,4,4,4,4,3.75,4.25,0.50,Y,3,3,3,3,4,4,5,4,3.75,3.25,-0.50,N,633,29-08-21 9:23
5629255J44,NIrmal,18 -24,Male,No,Not Applicable,No,Polytechnic,C2C Social Media Invasion,7,3,3,3,2,4,5,5,2,2,3,3,5,5,3,4,5,5,4,5,3,4,4,5,2,4,4,5,5,5,5,5,5,5,5,5,3.88,4.44,0.56,Y,2,3,4,4,3,4,3,2,5,5,3.40,3.60,0.20,Y,4,4,4,5,5,5,4,5,4,4,4,4,5,4,4,4,3,3,3,3,4.00,4.10,0.10,Y,3,4,2,4,5,5,5,5,3.75,4.50,0.75,Y,4,5,5,5,2,1,3,3,3.50,3.50,0.00,N,566,29-08-21 7:39
6813132Z71,Nirmal,18 -24,Male,No,Not Applicable,No,Polytechnic,C2C Social Media Invasion,5,4,4,5,4,4,4,4,2,4,4,4,3,4,3,2,3,5,3,3,3,4,3,4,3,4,4,4,3,4,3,3,2,3,3,2,3.13,3.63,0.50,Y,3,1,4,2,4,4,2,2,3,3,3.20,2.40,-0.80,N,3,5,3,3,4,4,3,2,3,4,4,3,3,3,2,3,3,4,3,4,3.10,3.40,0.30,Y,3,5,3,5,4,4,3,4,3.25,4.50,1.25,Y,4,3,3,3,3,3,3,3,3.25,3.50,0.25,Y,558,29-08-21 7:19
1739294C65,Nirmal,18 -24,Male,No,Not Applicable,No,Polytechnic,C2C Social Media Invasion,4,5,5,5,5,5,5,5,5,5,1,2,5,5,5,5,5,5,5,3,3,4,4,3,3,3,4,5,5,5,5,5,5,5,5,5,4.38,4.38,0.00,N,4,3,3,2,3,1,2,2,1,2,2.60,2.00,-0.60,N,4,3,3,4,2,2,5,5,5,1,4,4,4,4,4,4,3,4,3,3,3.70,3.40,-0.30,N,3,5,4,4,4,5,5,5,4.00,4.75,0.75,Y,4,3,4,5,5,4,3,5,4.00,3.50,-0.50,N,537,29-08-21 6:57
6625498Z58,Nirmal,18 -24,Male,Yes,Friend,No,Polytechnic,C2C Social Media Invasion,3,5,5,5,4,3,4,4,5,5,4,4,5,5,4,3,5,5,5,4,4,3,1,1,2,2,5,5,4,4,5,4,4,4,4,4,4.06,3.75,-0.31,N,4,4,2,3,3,3,3,2,1,2,2.60,2.80,0.20,Y,5,5,1,5,3,3,5,5,4,4,5,5,4,5,4,4,5,5,3,4,3.90,4.40,0.50,Y,3,5,4,5,3,4,4,5,3.50,4.75,1.25,Y,4,4,5,3,2,2,2,2,3.25,3.50,0.25,Y,535,29-08-21 6:56
3224833A58,Nirmal,18 -24,Male,No,Not Applicable,No,Polytechnic,C2C Social Media Invasion,3,5,5,5,3,2,3,2,3,2,3,2,3,2,3,4,3,4,3,2,3,2,3,2,3,2,3,4,3,4,3,4,3,4,3,4,3.00,2.88,-0.13,N,3,2,3,2,3,4,3,2,3,4,3.00,2.80,-0.20,N,3,4,3,4,3,5,3,5,3,4,3,4,3,4,3,4,3,4,3,4,3.00,4.10,1.10,Y,3,4,3,2,3,4,3,4,3.00,3.50,0.50,Y,3,2,3,2,3,4,3,5,3.00,2.75,-0.25,N,531,29-08-21 6:51
6212754A96,Nirmal,18 -24,Male,No,Not Applicable,No,Polytechnic,C2C Social Media Invasion,8,5,5,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3.00,3.00,0.00,N,3,3,3,3,3,3,3,3,3,3,3.00,3.00,0.00,N,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3.00,3.00,0.00,N,3,3,3,3,3,3,3,3,3.00,3.00,0.00,N,3,3,3,3,3,3,3,3,3.00,2.75,-0.25,N,382,28-08-21 8:59
4441346A16,Siti Radiah,25 - 34,Female,Yes,"Friend
Colleague",No,Polytechnic,C2C Social Media Invasion,8,3,3,3,4,4,4,4,4,4,5,4,5,5,5,5,4,5,3,4,4,4,3,3,4,4,5,4,4,4,4,4,4,4,4,4,4.13,4.13,0.00,N,2,4,3,3,4,4,3,3,4,3,3.20,3.40,0.20,Y,4,4,2,4,4,4,2,2,4,4,4,4,4,4,4,4,4,4,4,4,3.60,3.80,0.20,Y,4,4,2,4,4,4,4,4,3.50,4.00,0.50,Y,5,4,5,4,2,2,1,2,3.25,3.50,0.25,Y,1066,04-09-21 8:12
6639346A82,Siti Radiah,65 - 74,Male,Yes,"Friend
Colleague",No,Polytechnic,C2C Social Media Invasion,3,3,3,3,4,5,4,5,4,5,5,5,5,3,5,3,4,3,3,3,4,3,3,2,4,2,5,5,4,5,4,5,4,5,4,5,4.13,4.00,-0.13,N,2,3,3,2,4,4,3,1,4,5,3.20,3.00,-0.20,N,4,5,2,3,4,5,2,5,4,5,4,5,4,5,4,5,4,5,4,5,3.60,4.70,1.10,Y,4,5,2,5,4,5,4,5,3.50,5.00,1.50,Y,5,1,5,1,2,1,1,4,3.25,2.00,-1.25,N,1050,04-09-21 2:16
5511782C59,Siti Radiah,35 - 44,Female,No,Not Applicable,No,Junior College/ Pre-University Institution,C2C Social Media Invasion,3,4,3,4,3,4,3,4,3,2,3,1,2,2,2,4,3,5,3,5,3,3,3,5,2,3,4,5,4,5,3,4,3,3,3,3,2.94,3.63,0.69,Y,2,2,2,1,4,4,2,1,3,3,2.60,2.20,-0.40,N,4,5,4,5,4,5,5,5,3,4,4,5,4,5,4,5,4,5,3,3,3.90,4.70,0.80,Y,4,5,3,3,3,4,4,4,3.50,4.00,0.50,Y,3,4,2,1,3,3,3,5,2.75,2.75,0.00,N,1029,03-09-21 17:07
6161018F40,Siti Radiah,25 - 34,Female,Yes,Friend,Yes,University Degree,C2C Social Media Invasion,4,5,5,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3.00,3.13,0.13,Y,2,3,3,3,3,3,3,3,3,3,2.80,3.00,0.20,Y,3,3,3,3,3,3,3,3,3,3,4,3,4,3,4,3,4,3,4,3,3.50,3.10,-0.40,N,4,3,2,3,4,3,3,3,3.25,3.00,-0.25,N,3,3,3,3,3,3,3,3,3.00,3.50,0.50,Y,1016,03-09-21 15:43
7534025B37,Siti Radiah,25 - 34,Female,No,Not Applicable,No,University Degree,C2C Social Media Invasion,8,5,5,5,5,5,5,5,5,5,4,5,5,5,3,5,4,5,3,5,5,5,4,5,4,4,5,5,5,5,5,5,5,5,4,5,4.44,4.94,0.50,Y,4,5,4,5,3,3,3,1,4,5,3.60,3.80,0.20,Y,5,3,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,4.90,4.80,-0.10,N,4,5,4,5,5,5,5,5,4.50,5.00,0.50,Y,5,5,5,5,5,5,5,5,5.00,4.75,-0.25,N,1005,03-09-21 15:07
8063370H95,Siti Radiah,25 - 34,Male,Yes,"Friend
Classmate",Yes,Polytechnic,C2C Social Media Invasion,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,5,3,5,5,5,5,5,5,5,5,5,4,5,4.63,5.00,0.38,Y,5,5,5,5,1,1,5,4,4,4,4.00,3.80,-0.20,N,1,1,4,4,3,4,5,5,1,4,5,5,5,5,5,5,5,5,5,5,3.90,4.30,0.40,Y,4,4,4,5,2,5,2,5,3.00,4.75,1.75,Y,4,5,5,5,4,5,3,4,4.00,4.25,0.25,Y,973,03-09-21 8:52
8247715H99,Siti Radiah,18 -24,Female,Yes,"Friend
Colleague",No,University Degree,C2C Social Media Invasion,5,5,3,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5.00,5.00,0.00,N,5,5,5,5,3,4,3,1,4,5,4.00,4.00,0.00,N,4,4,4,4,5,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,4.70,4.70,0.00,N,4,5,3,3,5,5,5,5,4.25,4.50,0.25,Y,5,5,5,5,3,3,3,2,4.00,3.50,-0.50,N,903,02-09-21 12:20
6314575P93,Siti Radiah,25 - 34,Female,Yes,Family Member,No,Postgraduate Degree,C2C Social Media Invasion,5,4,4,4,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,2,2,3,4,5,5,5,5,5,5,5,5,2,3,4.50,4.56,0.06,Y,5,5,4,3,3,3,5,2,5,5,4.40,3.60,-0.80,N,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4.90,5.00,0.10,Y,4,5,5,4,5,5,5,5,4.75,4.75,0.00,N,4,4,5,5,5,5,1,1,3.75,3.75,0.00,N,783,31-08-21 8:07
6134106G19,Siti Radiah,35 - 44,Male,Yes,Family Member,Yes,University Degree,C2C Social Media Invasion,8,4,4,4,4,2,4,2,5,2,5,5,4,2,4,2,5,5,4,3,1,2,2,2,3,2,3,3,2,2,4,3,4,3,4,3,3.63,2.69,-0.94,N,5,5,4,5,2,3,4,4,1,2,3.20,3.80,0.60,Y,4,5,5,5,2,2,5,5,2,4,5,5,4,4,4,4,4,4,4,4,3.90,4.20,0.30,Y,4,4,4,5,4,4,4,4,4.00,4.25,0.25,Y,5,5,4,4,4,4,1,1,3.50,3.75,0.25,Y,631,29-08-21 9:21
6203104B22,Siti Radiah,25 - 34,Female,No,Not Applicable,No,University Degree,C2C Social Media Invasion,5,5,5,5,3,3,4,3,4,3,3,4,3,5,3,3,4,4,3,4,4,3,5,5,4,3,5,3,5,4,5,3,4,3,2,3,3.81,3.50,-0.31,N,3,3,2,3,4,2,2,3,4,5,3.00,3.20,0.20,Y,4,4,4,4,4,3,5,5,5,3,3,4,3,4,4,4,4,4,3,4,3.90,3.80,-0.10,N,4,5,3,3,4,4,5,5,4.00,4.25,0.25,Y,3,5,3,5,3,2,3,2,3.00,3.75,0.75,Y,461,29-08-21 3:20
5663665F59,Siti Radiah,25 - 34,Male,Yes,Not Applicable,No,Polytechnic,C2C Social Media Invasion,3,4,4,4,3,2,4,4,4,4,4,4,2,2,3,2,3,4,2,1,2,4,2,2,2,2,3,4,2,2,4,4,2,2,4,4,2.88,2.94,0.06,Y,4,4,4,2,2,4,4,3,2,3,3.20,3.20,0.00,N,2,4,4,5,4,4,4,2,4,4,4,4,4,4,4,4,4,4,4,4,3.80,3.90,0.10,Y,4,5,4,4,4,4,4,4,4.00,4.25,0.25,Y,4,4,4,4,4,4,3,3,3.75,3.50,-0.25,N,379,28-08-21 8:47
5813662B28,Siti Radiah,25 - 34,Female,No,Not Applicable,No,University Degree,C2C Social Media Invasion,6,4,4,4,3,2,3,2,3,4,2,5,4,4,5,4,3,5,2,2,2,2,2,2,2,2,4,3,2,3,4,4,3,3,2,3,2.88,3.13,0.25,Y,2,4,4,2,4,4,2,2,4,4,3.20,3.20,0.00,N,4,4,4,4,4,4,5,5,4,4,3,4,3,4,3,4,3,4,3,4,3.60,4.00,0.40,Y,4,4,3,4,2,4,2,4,2.75,4.00,1.25,Y,2,4,5,5,2,2,2,2,2.75,3.25,0.50,Y,356,28-08-21 5:29
1230898G72,Siti Radiah,25 - 34,Male,No,Not Applicable,No,ITE,C2C Social Media Invasion,4,4,4,4,4,2,4,2,5,4,4,5,3,4,3,4,4,5,4,2,3,2,3,2,3,2,5,3,3,3,3,4,3,3,3,3,3.56,3.13,-0.44,N,1,4,1,2,3,4,2,2,2,4,1.80,3.20,1.40,Y,5,4,2,4,1,4,2,5,3,4,4,4,4,4,4,4,4,4,3,4,3.20,4.00,0.80,Y,4,4,3,4,3,4,3,4,3.25,4.00,0.75,Y,4,4,3,5,1,2,3,2,2.75,4.00,1.25,Y,358,30-08-21 5:29
1811612C38,Siti Radiah,25 - 34,Female,No,Not Applicable,No,University Degree,C2C Social Media Invasion,8,5,5,4,2,2,4,4,2,4,4,4,5,5,5,5,1,4,5,5,4,3,5,2,5,4,4,5,5,5,4,5,3,4,2,2,3.75,3.94,0.19,Y,5,5,4,4,2,2,5,5,4,4,4.00,4.00,0.00,N,4,4,1,5,4,5,5,5,4,4,2,4,2,4,4,4,2,4,2,2,3.00,4.10,1.10,Y,2,4,5,5,2,4,4,5,3.25,4.50,1.25,Y,4,5,5,5,4,4,5,5,4.50,4.00,-0.50,N,904,02-09-21 12:21
2699570A97,Siti Radiah,35 - 44,Female,Yes,Friend,No,Postgraduate Degree,C2C Social Media Invasion,5,3,2,3,2,3,2,4,2,4,4,4,4,5,4,4,4,4,4,4,4,2,2,2,2,2,4,4,4,4,4,4,4,4,1,2,3.19,3.50,0.31,Y,4,5,2,4,4,2,4,4,2,2,3.20,3.40,0.20,Y,4,5,4,4,5,5,5,5,2,2,5,5,5,5,5,5,5,5,4,4,4.40,4.50,0.10,Y,2,4,4,5,4,4,4,2,3.50,3.75,0.25,Y,4,4,5,5,5,4,2,2,4.00,3.75,-0.25,N,853,01-09-21 14:58
5098767F46,Siti Radiah,18 -24,Female,Yes,"Family Member
Friend
Colleague
Classmate",No,University Degree,C2C Social Media Invasion,5,3,3,3,4,5,5,1,5,5,5,5,5,3,5,3,5,5,3,2,3,5,3,3,3,4,5,5,5,5,5,5,5,5,5,5,4.44,4.13,-0.31,N,4,5,4,2,3,3,2,2,3,3,3.20,3.00,-0.20,N,5,5,3,3,2,3,5,5,5,5,5,5,4,5,5,5,5,5,5,5,4.40,4.60,0.20,Y,3,5,3,3,5,5,5,5,4.00,4.50,0.50,Y,3,3,3,3,3,3,2,2,2.75,3.00,0.25,Y,926,03-09-21 0:29
2642168Z86,Siti Radiah,35 - 44,Female,Yes,"Family Member
Friend",No,Postgraduate Degree,C2C Social Media Invasion,3,5,4,5,4,5,5,5,5,5,3,3,4,5,4,5,5,5,5,5,5,5,2,3,2,3,5,5,5,5,5,5,5,5,3,3,4.19,4.50,0.31,Y,5,5,3,3,3,1,3,2,5,5,3.80,3.20,-0.60,N,4,4,5,5,5,5,5,5,4,5,4,5,5,5,5,5,5,5,5,5,4.70,4.90,0.20,Y,3,5,5,5,5,5,5,5,4.50,5.00,0.50,Y,5,5,5,5,2,2,2,3,3.50,3.75,0.25,Y,704,29-08-21 16:15
5703552I27,Siti Radiah,18 -24,Male,Yes,Friend,No,Polytechnic,C2C Social Media Invasion,7,4,4,4,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,2,3,2,3,4,3,4,3,4,3,4,3,4,3,3.75,3.00,-0.75,N,4,3,4,3,4,3,3,3,2,3,3.40,3.00,-0.40,N,4,3,4,3,2,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,3.80,3.10,-0.70,N,3,3,4,3,4,3,4,3,3.75,3.00,-0.75,N,4,3,4,3,2,3,2,3,3.00,2.75,-0.25,N,555,29-08-21 7:14
1938983E59,Siti Radiah,25 - 34,Female,Yes,Family Member,No,University Degree,C2C Social Media Invasion,7,5,5,4,4,4,4,4,4,4,5,5,4,5,5,5,5,5,4,5,5,5,2,2,2,3,5,5,5,5,3,4,4,4,2,3,3.94,4.25,0.31,Y,5,4,5,5,2,1,4,4,3,4,3.80,3.60,-0.20,N,4,5,4,4,4,4,5,5,4,3,4,4,4,4,4,4,4,4,3,3,4.00,4.00,0.00,N,3,4,4,4,3,4,4,4,3.50,4.00,0.50,Y,4,4,5,5,4,5,4,2,4.25,4.00,-0.25,N,455,29-08-21 2:43
8246410E97,Siti Radiah,25 - 34,Male,No,Not Applicable,No,Polytechnic,C2C Social Media Invasion,6,4,4,4,3,2,3,2,3,4,3,5,3,4,3,4,3,5,3,2,3,2,3,2,3,2,3,3,3,3,3,4,3,3,3,3,3.00,3.13,0.13,Y,3,4,3,2,3,4,3,2,3,4,3.00,3.20,0.20,Y,3,4,3,4,3,4,3,5,3,4,3,4,3,4,3,4,3,4,3,4,3.00,4.00,1.00,Y,3,4,3,4,3,4,3,4,3.00,4.00,1.00,Y,3,4,3,5,3,2,3,2,3.00,3.00,0.00,N,357,29-08-21 5:29
5116629B67,Syazana,18 -24,Female,No,Not Applicable,No,Polytechnic,C2C Social Media Invasion,5,5,5,5,3,1,3,1,3,1,2,3,2,1,2,1,2,1,2,1,4,3,2,1,2,2,2,2,3,2,4,5,4,5,4,5,2.75,2.19,-0.56,N,2,1,2,1,4,5,2,3,4,5,2.80,3.00,0.20,Y,5,5,4,5,4,5,3,2,5,1,5,5,5,5,5,5,5,5,5,5,4.60,4.30,-0.30,N,4,5,2,1,4,5,4,5,3.50,4.00,0.50,Y,2,1,2,1,2,1,1,1,1.75,1.75,0.00,N,128,24-07-21 13:35
4969507268,Syazana,35 - 44,Female,Yes,Friend,No,University Degree,C2C Social Media Invasion,8,4,4,4,5,2,3,2,5,2,2,3,4,4,2,3,4,3,2,3,4,3,3,3,4,3,4,2,3,4,4,4,2,4,4,2,3.44,2.94,-0.50,N,5,2,4,2,4,4,4,2,4,3,4.20,2.60,-1.60,N,2,4,3,3,3,5,1,4,4,4,4,4,2,4,4,2,2,2,4,4,2.90,3.60,0.70,Y,4,4,4,2,3,4,5,4,4.00,3.50,-0.50,N,4,3,1,5,4,2,2,4,2.75,3.00,0.25,Y,914,02-09-21 13:47
